,visual parameter label,visual parameter value,xticks,yticks,ax_00_0_imshow_row,ax_00_0_imshow_col,ax_00_0_imshow_value,preserved 0,ax_01_0_imshow_row,ax_01_0_imshow_col,ax_01_0_imshow_value,ax_02_0_imshow_row,ax_02_0_imshow_col,ax_02_0_imshow_value,ax_04_0_bar_x,ax_04_0_bar_y,ax_05_0_bar_x,ax_05_0_bar_y
1923,,,,,38,23,6.0141087e-05,NONE_STR,38,23,0.010101736,38,23,0.0100415945,,,,
1924,,,,,38,24,6.365776e-05,NONE_STR,38,24,0.001183033,38,24,0.0011193752,,,,
1925,,,,,38,25,7.289648e-05,NONE_STR,38,25,0.0011806488,38,25,0.0011077523,,,,
1926,,,,,38,26,7.7068806e-05,NONE_STR,38,26,0.0029028654,38,26,0.0028257966,,,,
1927,,,,,38,27,0.00017291307,NONE_STR,38,27,0.0012307167,38,27,0.0010578036,,,,
1928,,,,,38,28,0.00013428926,NONE_STR,38,28,0.0014591813,38,28,0.001324892,,,,
1929,,,,,38,29,0.0010181665,NONE_STR,38,29,0.0011963844,38,29,0.00017821789,,,,
1930,,,,,38,30,0.031163633,NONE_STR,38,30,0.015362263,38,30,-0.01580137,,,,
1931,,,,,38,31,0.0048258305,NONE_STR,38,31,0.028956115,38,31,0.024130285,,,,
1932,,,,,38,32,0.003954768,NONE_STR,38,32,0.0013682842,38,32,-0.002586484,,,,
1933,,,,,38,33,0.00823766,NONE_STR,38,33,0.0012238026,38,33,-0.0070138574,,,,
1934,,,,,38,34,0.0072155,NONE_STR,38,34,0.0011879206,38,34,-0.0060275793,,,,
1935,,,,,38,35,0.0039232373,NONE_STR,38,35,0.0013559461,38,35,-0.0025672913,,,,
1936,,,,,38,36,0.004868984,NONE_STR,38,36,0.001457572,38,36,-0.0034114122,,,,
1937,,,,,38,37,0.025173664,NONE_STR,38,37,0.0013841987,38,37,-0.023789465,,,,
1938,,,,,38,38,0.005252838,NONE_STR,38,38,0.0012229681,38,38,-0.00402987,,,,
1939,,,,,38,39,0.0009467602,NONE_STR,38,39,0.0015702248,38,39,0.0006234646,,,,
1940,,,,,38,40,0.0011456609,NONE_STR,38,40,0.011409223,38,40,0.010263562,,,,
1941,,,,,38,41,0.0009204149,NONE_STR,38,41,0.0011815429,38,41,0.00026112795,,,,
1942,,,,,38,42,0.0004002452,NONE_STR,38,42,0.0012258291,38,42,0.00082558393,,,,
1943,,,,,38,43,0.00024986267,NONE_STR,38,43,0.0013084412,38,43,0.0010585785,,,,
1944,,,,,38,44,0.000192523,NONE_STR,38,44,0.023072302,38,44,0.02287978,,,,
1945,,,,,38,45,0.00015079975,NONE_STR,38,45,0.0013504624,38,45,0.0011996627,,,,
1946,,,,,38,46,0.00031924248,NONE_STR,38,46,0.0012307167,38,46,0.0009114742,,,,
1947,,,,,38,47,0.00035822392,NONE_STR,38,47,0.0053121448,38,47,0.004953921,,,,
1948,,,,,38,48,0.00036609173,NONE_STR,38,48,0.0013783574,38,48,0.0010122657,,,,
1949,,,,,38,49,0.00024664402,NONE_STR,38,49,0.0010998845,38,49,0.0008532405,,,,
1950,,,,,39,0,5.0127506e-05,NONE_STR,39,0,0.0010348558,39,0,0.0009847283,,,,
1951,,,,,39,1,3.9041042e-05,NONE_STR,39,1,0.0025285482,39,1,0.0024895072,,,,
1952,,,,,39,2,4.6014786e-05,NONE_STR,39,2,0.0008470416,39,2,0.0008010268,,,,
1953,,,,,39,3,4.8160553e-05,NONE_STR,39,3,0.0018270612,39,3,0.0017789006,,,,
1954,,,,,39,4,3.5464764e-05,NONE_STR,39,4,0.0008241534,39,4,0.00078868866,,,,
1955,,,,,39,5,3.4987926e-05,NONE_STR,39,5,0.0027913451,39,5,0.0027563572,,,,
1956,,,,,39,6,3.4093857e-05,NONE_STR,39,6,0.0030312538,39,6,0.00299716,,,,
1957,,,,,39,7,3.5643578e-05,NONE_STR,39,7,0.00068181753,39,7,0.00064617395,,,,
1958,,,,,39,8,5.5253506e-05,NONE_STR,39,8,0.0007725954,39,8,0.0007173419,,,,
1959,,,,,39,9,8.958578e-05,NONE_STR,39,9,0.0020196438,39,9,0.001930058,,,,
1960,,,,,39,10,0.00012761354,NONE_STR,39,10,0.0032896996,39,10,0.003162086,,,,
1961,,,,,39,11,4.8995018e-05,NONE_STR,39,11,0.0009767413,39,11,0.0009277463,,,,
1962,,,,,39,12,5.0723553e-05,NONE_STR,39,12,0.0028591156,39,12,0.002808392,,,,
1963,,,,,39,13,4.8816204e-05,NONE_STR,39,13,0.0021232367,39,13,0.0020744205,,,,
1964,,,,,39,14,7.891655e-05,NONE_STR,39,14,0.0018020272,39,14,0.0017231107,,,,
1965,,,,,39,15,8.416176e-05,NONE_STR,39,15,0.003448546,39,15,0.0033643842,,,,
1966,,,,,39,16,0.00015109777,NONE_STR,39,16,0.0020961761,39,16,0.0019450784,,,,
1967,,,,,39,17,7.581711e-05,NONE_STR,39,17,0.0046206117,39,17,0.0045447946,,,,
1968,,,,,39,18,7.921457e-05,NONE_STR,39,18,0.0040929317,39,18,0.004013717,,,,
1969,,,,,39,19,4.8339367e-05,NONE_STR,39,19,0.0025317073,39,19,0.002483368,,,,
1970,,,,,39,20,5.8412552e-05,NONE_STR,39,20,0.0017142296,39,20,0.001655817,,,,
1971,,,,,39,21,3.7431717e-05,NONE_STR,39,21,0.0034487844,39,21,0.0034113526,,,,
1972,,,,,39,22,3.2246113e-05,NONE_STR,39,22,0.00071567297,39,22,0.00068342686,,,,
1973,,,,,39,23,3.540516e-05,NONE_STR,39,23,0.0015963912,39,23,0.001560986,,,,
1974,,,,,39,24,4.6372414e-05,NONE_STR,39,24,0.0019872785,39,24,0.001940906,,,,
1975,,,,,39,25,4.9352646e-05,NONE_STR,39,25,0.0020605922,39,25,0.0020112395,,,,
1976,,,,,39,26,5.2571297e-05,NONE_STR,39,26,0.002488315,39,26,0.0024357438,,,,
1977,,,,,39,27,0.00018507242,NONE_STR,39,27,0.0006661415,39,27,0.0004810691,,,,
1978,,,,,39,28,0.00011628866,NONE_STR,39,28,0.0031294823,39,28,0.0030131936,,,,
1979,,,,,39,29,0.000952065,NONE_STR,39,29,0.001899898,39,29,0.00094783306,,,,
1980,,,,,39,30,0.03001672,NONE_STR,39,30,0.0020326376,39,30,-0.027984083,,,,
1981,,,,,39,31,0.0045633316,NONE_STR,39,31,0.0018285513,39,31,-0.0027347803,,,,
1982,,,,,39,32,0.00369519,NONE_STR,39,32,0.00046408176,39,32,-0.0032311082,,,,
1983,,,,,39,33,0.0077819824,NONE_STR,39,33,0.0021710396,39,33,-0.005610943,,,,
1984,,,,,39,34,0.00678581,NONE_STR,39,34,0.002101779,39,34,-0.004684031,,,,
1985,,,,,39,35,0.0036442876,NONE_STR,39,35,0.0035551786,39,35,-8.9108944e-05,,,,
1986,,,,,39,36,0.004564345,NONE_STR,39,36,0.0010331273,39,36,-0.0035312176,,,,
1987,,,,,39,37,0.024047375,NONE_STR,39,37,0.0025373101,39,37,-0.021510065,,,,
1988,,,,,39,38,0.004912436,NONE_STR,39,38,0.0007209182,39,38,-0.004191518,,,,
1989,,,,,39,39,0.00071805716,NONE_STR,39,39,0.0031424165,39,39,0.0024243593,,,,
1990,,,,,39,40,0.0009842515,NONE_STR,39,40,0.0023784637,39,40,0.0013942122,,,,
1991,,,,,39,41,0.0008240342,NONE_STR,39,41,0.001982987,39,41,0.0011589527,,,,
1992,,,,,39,42,0.00027674437,NONE_STR,39,42,0.002010882,39,42,0.0017341375,,,,
1993,,,,,39,43,0.0001733303,NONE_STR,39,43,0.0009211898,39,43,0.0007478595,,,,
1994,,,,,39,44,0.00015854836,NONE_STR,39,44,0.0027289987,39,44,0.0025704503,,,,
1995,,,,,39,45,0.00013327599,NONE_STR,39,45,0.0027042627,39,45,0.0025709867,,,,
1996,,,,,39,46,0.00023698807,NONE_STR,39,46,0.0025274158,39,46,0.0022904277,,,,
1997,,,,,39,47,0.00024831295,NONE_STR,39,47,0.0016331077,39,47,0.0013847947,,,,
1998,,,,,39,48,0.00030088425,NONE_STR,39,48,0.0026295185,39,48,0.0023286343,,,,
1999,,,,,39,49,0.0002039671,NONE_STR,39,49,0.001676619,39,49,0.001472652,,,,
2000,,,,,40,0,0.00040608644,NONE_STR,40,0,0.004861653,40,0,0.0044555664,,,,
2001,,,,,40,1,0.0003553629,NONE_STR,40,1,0.008078277,40,1,0.007722914,,,,
2002,,,,,40,2,0.00034421682,NONE_STR,40,2,0.006667912,40,2,0.006323695,,,,
2003,,,,,40,3,0.00029325485,NONE_STR,40,3,0.005899489,40,3,0.005606234,,,,
2004,,,,,40,4,0.00031512976,NONE_STR,40,4,0.004692018,40,4,0.0043768883,,,,
2005,,,,,40,5,0.0003042221,NONE_STR,40,5,0.0061802864,40,5,0.0058760643,,,,
2006,,,,,40,6,0.0003594756,NONE_STR,40,6,0.007963121,40,6,0.0076036453,,,,
2007,,,,,40,7,0.00041496754,NONE_STR,40,7,0.004250288,40,7,0.0038353205,,,,
2008,,,,,40,8,0.0004312992,NONE_STR,40,8,0.006445706,40,8,0.0060144067,,,,
2009,,,,,40,9,0.00052690506,NONE_STR,40,9,0.007378578,40,9,0.006851673,,,,
2010,,,,,40,10,0.00066781044,NONE_STR,40,10,0.0085042715,40,10,0.007836461,,,,
2011,,,,,40,11,0.00057542324,NONE_STR,40,11,0.0044371486,40,11,0.0038617253,,,,
2012,,,,,40,12,0.00046753883,NONE_STR,40,12,0.009908438,40,12,0.009440899,,,,
2013,,,,,40,13,0.0004772544,NONE_STR,40,13,0.0070518255,40,13,0.006574571,,,,
2014,,,,,40,14,0.00046491623,NONE_STR,40,14,0.0059862733,40,14,0.005521357,,,,
2015,,,,,40,15,0.00037264824,NONE_STR,40,15,0.005118966,40,15,0.004746318,,,,
2016,,,,,40,16,0.0004377365,NONE_STR,40,16,0.006622672,40,16,0.0061849356,,,,
2017,,,,,40,17,0.00029957294,NONE_STR,40,17,0.0039087534,40,17,0.0036091805,,,,
2018,,,,,40,18,0.0002542138,NONE_STR,40,18,0.0044921637,40,18,0.00423795,,,,
2019,,,,,40,19,0.00030773878,NONE_STR,40,19,0.0064173937,40,19,0.006109655,,,,
2020,,,,,40,20,0.00024801493,NONE_STR,40,20,0.0057602525,40,20,0.0055122375,,,,
2021,,,,,40,21,0.00024342537,NONE_STR,40,21,0.004273832,40,21,0.0040304065,,,,
2022,,,,,40,22,0.00026345253,NONE_STR,40,22,0.006085992,40,22,0.0058225393,,,,
2023,,,,,40,23,0.00027179718,NONE_STR,40,23,0.005836606,40,23,0.005564809,,,,
2024,,,,,40,24,0.00028854609,NONE_STR,40,24,0.0065157413,40,24,0.0062271953,,,,
2025,,,,,40,25,0.00028836727,NONE_STR,40,25,0.004936099,40,25,0.004647732,,,,
2026,,,,,40,26,0.00029236078,NONE_STR,40,26,0.0071671605,40,26,0.0068747997,,,,
2027,,,,,40,27,0.0003566742,NONE_STR,40,27,0.0043413043,40,27,0.00398463,,,,
2028,,,,,40,28,0.00046747923,NONE_STR,40,28,0.006109655,40,28,0.0056421757,,,,
2029,,,,,40,29,0.0013379455,NONE_STR,40,29,0.006602466,40,29,0.0052645206,,,,
2030,,,,,40,30,0.019345462,NONE_STR,40,30,0.0065788627,40,30,-0.0127666,,,,
2031,,,,,40,31,0.0032225847,NONE_STR,40,31,0.005856395,40,31,0.00263381,,,,
2032,,,,,40,32,0.002610445,NONE_STR,40,32,0.0045479536,40,32,0.0019375086,,,,
2033,,,,,40,33,0.0051609874,NONE_STR,40,33,0.007807255,40,33,0.0026462674,,,,
2034,,,,,40,34,0.0044917464,NONE_STR,40,34,0.0068411827,40,34,0.0023494363,,,,
2035,,,,,40,35,0.0025157928,NONE_STR,40,35,0.009073615,40,35,0.006557822,,,,
2036,,,,,40,36,0.003121972,NONE_STR,40,36,0.0092712045,40,36,0.0061492324,,,,
2037,,,,,40,37,0.014984012,NONE_STR,40,37,0.009507954,40,37,-0.0054760575,,,,
2038,,,,,40,38,0.0032861233,NONE_STR,40,38,0.006551206,40,38,0.0032650828,,,,
2039,,,,,40,39,0.00082457066,NONE_STR,40,39,0.006111145,40,39,0.0052865744,,,,
2040,,,,,40,40,0.0012803078,NONE_STR,40,40,0.004598975,40,40,0.0033186674,,,,
2041,,,,,40,41,0.0007559061,NONE_STR,40,41,0.0048934817,40,41,0.0041375756,,,,
2042,,,,,40,42,0.0005040169,NONE_STR,40,42,0.00645262,40,42,0.005948603,,,,
2043,,,,,40,43,0.0004374981,NONE_STR,40,43,0.0042579174,40,43,0.0038204193,,,,
2044,,,,,40,44,0.00037449598,NONE_STR,40,44,0.0076646805,40,44,0.0072901845,,,,
2045,,,,,40,45,0.0005965233,NONE_STR,40,45,0.0067924857,40,45,0.0061959624,,,,
2046,,,,,40,46,0.000582695,NONE_STR,40,46,0.008358896,40,46,0.007776201,,,,
2047,,,,,40,47,0.00054985285,NONE_STR,40,47,0.0056990385,40,47,0.0051491857,,,,
2048,,,,,40,48,0.0005040169,NONE_STR,40,48,0.0071706176,40,48,0.0066666007,,,,
2049,,,,,40,49,0.00042909384,NONE_STR,40,49,0.0057675242,40,49,0.0053384304,,,,
2050,,,,,41,0,0.00033318996,NONE_STR,41,0,0.000998497,41,0,0.00066530704,,,,
2051,,,,,41,1,0.00038820505,NONE_STR,41,1,0.002016306,41,1,0.0016281009,,,,
2052,,,,,41,2,0.00037169456,NONE_STR,41,2,0.00081300735,41,2,0.0004413128,,,,
2053,,,,,41,3,0.00033038855,NONE_STR,41,3,0.0015388727,41,3,0.0012084842,,,,
2054,,,,,41,4,0.0003106594,NONE_STR,41,4,0.00084906816,41,4,0.00053840876,,,,
2055,,,,,41,5,0.00033855438,NONE_STR,41,5,0.0027818084,41,5,0.002443254,,,,
2056,,,,,41,6,0.00040352345,NONE_STR,41,6,0.003246367,41,6,0.0028428435,,,,
2057,,,,,41,7,0.00046366453,NONE_STR,41,7,0.0007107854,41,7,0.00024712086,,,,
2058,,,,,41,8,0.00044834614,NONE_STR,41,8,0.0005450845,41,8,9.673834e-05,,,,
2059,,,,,41,9,0.000459373,NONE_STR,41,9,0.0017612576,41,9,0.0013018847,,,,
2060,,,,,41,10,0.0003386736,NONE_STR,41,10,0.0034502745,41,10,0.0031116009,,,,
2061,,,,,41,11,0.0002862215,NONE_STR,41,11,0.0010307431,41,11,0.0007445216,,,,
2062,,,,,41,12,0.00024837255,NONE_STR,41,12,0.0019816756,41,12,0.0017333031,,,,
2063,,,,,41,13,0.000195086,NONE_STR,41,13,0.0015947223,41,13,0.0013996363,,,,
2064,,,,,41,14,0.00017917156,NONE_STR,41,14,0.0015723705,41,14,0.001393199,,,,
2065,,,,,41,15,0.00023508072,NONE_STR,41,15,0.0031434894,41,15,0.0029084086,,,,
2066,,,,,41,16,0.0003478527,NONE_STR,41,16,0.0015886426,41,16,0.0012407899,,,,
2067,,,,,41,17,0.00031989813,NONE_STR,41,17,0.0042642355,41,17,0.0039443374,,,,
2068,,,,,41,18,0.00027173758,NONE_STR,41,18,0.0038557053,41,18,0.0035839677,,,,
2069,,,,,41,19,0.00030589104,NONE_STR,41,19,0.0026877522,41,19,0.0023818612,,,,
2070,,,,,41,20,0.000459373,NONE_STR,41,20,0.0019088387,41,20,0.0014494658,,,,
2071,,,,,41,21,0.00040715933,NONE_STR,41,21,0.002931118,41,21,0.0025239587,,,,
2072,,,,,41,22,0.0003504157,NONE_STR,41,22,0.00078874826,41,22,0.00043833256,,,,
2073,,,,,41,23,0.0003785491,NONE_STR,41,23,0.0014294982,41,23,0.0010509491,,,,
2074,,,,,41,24,0.0004041791,NONE_STR,41,24,0.0014896989,41,24,0.0010855198,,,,
2075,,,,,41,25,0.00037682056,NONE_STR,41,25,0.0023421645,41,25,0.001965344,,,,
2076,,,,,41,26,0.0003824234,NONE_STR,41,26,0.0016127229,41,26,0.0012302995,,,,
2077,,,,,41,27,0.00061637163,NONE_STR,41,27,0.00073093176,41,27,0.00011456013,,,,
2078,,,,,41,28,0.00020837784,NONE_STR,41,28,0.0028654337,41,28,0.0026570559,,,,
2079,,,,,41,29,0.00022274256,NONE_STR,41,29,0.0013851523,41,29,0.0011624098,,,,
2080,,,,,41,30,0.0021588802,NONE_STR,41,30,0.0020948648,41,30,-6.401539e-05,,,,
2081,,,,,41,31,0.00026494265,NONE_STR,41,31,0.0019780397,41,31,0.0017130971,,,,
2082,,,,,41,32,0.00020933151,NONE_STR,41,32,0.00050646067,41,32,0.00029712915,,,,
2083,,,,,41,33,0.00046169758,NONE_STR,41,33,0.0016126037,41,33,0.0011509061,,,,
2084,,,,,41,34,0.0003684163,NONE_STR,41,34,0.0015919805,41,34,0.0012235641,,,,
2085,,,,,41,35,0.00017726421,NONE_STR,41,35,0.0032126904,41,35,0.0030354261,,,,
2086,,,,,41,36,0.00021827221,NONE_STR,41,36,0.0008019209,41,36,0.0005836487,,,,
2087,,,,,41,37,0.0013874173,NONE_STR,41,37,0.0017818809,41,37,0.00039446354,,,,
2088,,,,,41,38,0.00029051304,NONE_STR,41,38,0.0008751154,41,38,0.00058460236,,,,
2089,,,,,41,39,0.00030332804,NONE_STR,41,39,0.0027543306,41,39,0.0024510026,,,,
2090,,,,,41,40,0.00074744225,NONE_STR,41,40,0.0020074844,41,40,0.0012600422,,,,
2091,,,,,41,41,0.000731647,NONE_STR,41,41,0.002331078,41,41,0.001599431,,,,
2092,,,,,41,42,0.0005797148,NONE_STR,41,42,0.0016084313,41,42,0.0010287166,,,,
2093,,,,,41,43,0.00061005354,NONE_STR,41,43,0.0009729266,41,43,0.00036287308,,,,
2094,,,,,41,44,0.00034809113,NONE_STR,41,44,0.0028819442,41,44,0.002533853,,,,
2095,,,,,41,45,0.00021374226,NONE_STR,41,45,0.0016654134,41,45,0.0014516711,,,,
2096,,,,,41,46,0.00026088953,NONE_STR,41,46,0.0018056631,41,46,0.0015447736,,,,
2097,,,,,41,47,0.0002475977,NONE_STR,41,47,0.001365006,41,47,0.0011174083,,,,
2098,,,,,41,48,0.00036031008,NONE_STR,41,48,0.0027532578,41,48,0.0023929477,,,,
2099,,,,,41,49,0.00039809942,NONE_STR,41,49,0.002047658,41,49,0.0016495585,,,,
2100,,,,,42,0,0.0001270175,NONE_STR,42,0,0.0012854934,42,0,0.0011584759,,,,
2101,,,,,42,1,0.0001719594,NONE_STR,42,1,0.0027723312,42,1,0.0026003718,,,,
2102,,,,,42,2,0.00020569563,NONE_STR,42,2,0.0008856654,42,2,0.0006799698,,,,
2103,,,,,42,3,0.00022792816,NONE_STR,42,3,0.00181669,42,3,0.0015887618,,,,
2104,,,,,42,4,0.0002555251,NONE_STR,42,4,0.0008263588,42,4,0.0005708337,,,,
2105,,,,,42,5,0.0002425313,NONE_STR,42,5,0.0035300255,42,5,0.0032874942,,,,
2106,,,,,42,6,0.00021147728,NONE_STR,42,6,0.0033724904,42,6,0.0031610131,,,,
2107,,,,,42,7,0.00017893314,NONE_STR,42,7,0.0010151863,42,7,0.00083625317,,,,
2108,,,,,42,8,0.000182271,NONE_STR,42,8,0.00051271915,42,8,0.00033044815,,,,
2109,,,,,42,9,0.00022995472,NONE_STR,42,9,0.003098309,42,9,0.0028683543,,,,
2110,,,,,42,10,0.00021147728,NONE_STR,42,10,0.0036495328,42,10,0.0034380555,,,,
2111,,,,,42,11,0.00017422438,NONE_STR,42,11,0.0013540983,42,11,0.001179874,,,,
2112,,,,,42,12,0.00020605326,NONE_STR,42,12,0.0027375817,42,12,0.0025315285,,,,
2113,,,,,42,13,0.00021600723,NONE_STR,42,13,0.001989901,42,13,0.0017738938,,,,
2114,,,,,42,14,0.00017511845,NONE_STR,42,14,0.0018562078,42,14,0.0016810894,,,,
2115,,,,,42,15,0.00018364191,NONE_STR,42,15,0.0031300783,42,15,0.0029464364,,,,
2116,,,,,42,16,0.00019055605,NONE_STR,42,16,0.0019307733,42,16,0.0017402172,,,,
2117,,,,,42,17,0.00014221668,NONE_STR,42,17,0.0045439005,42,17,0.004401684,,,,
2118,,,,,42,18,0.00015228987,NONE_STR,42,18,0.0035506487,42,18,0.0033983588,,,,
2119,,,,,42,19,0.00015747547,NONE_STR,42,19,0.003415823,42,19,0.0032583475,,,,
2120,,,,,42,20,0.00017237663,NONE_STR,42,20,0.00213933,42,20,0.0019669533,,,,
2121,,,,,42,21,0.00016486645,NONE_STR,42,21,0.0032426715,42,21,0.003077805,,,,
2122,,,,,42,22,0.00015771389,NONE_STR,42,22,0.0006810427,42,22,0.0005233288,,,,
2123,,,,,42,23,0.00015950203,NONE_STR,42,23,0.0019000769,42,23,0.0017405748,,,,
2124,,,,,42,24,0.00016152859,NONE_STR,42,24,0.0018488765,42,24,0.0016873479,,,,
2125,,,,,42,25,0.00015902519,NONE_STR,42,25,0.0025770664,42,25,0.0024180412,,,,
2126,,,,,42,26,0.00015687943,NONE_STR,42,26,0.0016901493,42,26,0.0015332699,,,,
2127,,,,,42,27,0.0001718998,NONE_STR,42,27,0.00095289946,42,27,0.00078099966,,,,
2128,,,,,42,28,0.00019931793,NONE_STR,42,28,0.003463626,42,28,0.003264308,,,,
2129,,,,,42,29,0.00032794476,NONE_STR,42,29,0.0017670989,42,29,0.0014391541,,,,
2130,,,,,42,30,0.00042498112,NONE_STR,42,30,0.001962185,42,30,0.0015372038,,,,
2131,,,,,42,31,0.00022262335,NONE_STR,42,31,0.0027163029,42,31,0.0024936795,,,,
2132,,,,,42,32,0.00020951033,NONE_STR,42,32,0.0010908246,42,32,0.0008813143,,,,
2133,,,,,42,33,0.00025457144,NONE_STR,42,33,0.0020831227,42,33,0.0018285513,,,,
2134,,,,,42,34,0.00022792816,NONE_STR,42,34,0.0019856095,42,34,0.0017576814,,,,
2135,,,,,42,35,0.00018042326,NONE_STR,42,35,0.0033447146,42,35,0.0031642914,,,,
2136,,,,,42,36,0.00018584728,NONE_STR,42,36,0.0007196069,42,36,0.0005337596,,,,
2137,,,,,42,37,0.0004017949,NONE_STR,42,37,0.0025313497,42,37,0.0021295547,,,,
2138,,,,,42,38,0.00026643276,NONE_STR,42,38,0.0011419654,42,38,0.0008755326,,,,
2139,,,,,42,39,0.00023955107,NONE_STR,42,39,0.0031592846,42,39,0.0029197335,,,,
2140,,,,,42,40,0.00035190582,NONE_STR,42,40,0.0027639866,42,40,0.0024120808,,,,
2141,,,,,42,41,0.00023639202,NONE_STR,42,41,0.0026022792,42,41,0.0023658872,,,,
2142,,,,,42,42,0.00026023388,NONE_STR,42,42,0.0022403598,42,42,0.001980126,,,,
2143,,,,,42,43,0.00018393993,NONE_STR,42,43,0.0015800595,42,43,0.0013961196,,,,
2144,,,,,42,44,0.00012868643,NONE_STR,42,44,0.002098322,42,44,0.0019696355,,,,
2145,,,,,42,45,0.0002104044,NONE_STR,42,45,0.001960218,42,45,0.0017498136,,,,
2146,,,,,42,46,0.000187397,NONE_STR,42,46,0.0024947524,42,46,0.0023073554,,,,
2147,,,,,42,47,0.0001552701,NONE_STR,42,47,0.0017655492,42,47,0.0016102791,,,,
2148,,,,,42,48,0.00012540817,NONE_STR,42,48,0.0031744242,42,48,0.003049016,,,,
2149,,,,,42,49,0.00016927719,NONE_STR,42,49,0.002988696,42,49,0.002819419,,,,
2150,,,,,43,0,0.00015872717,NONE_STR,43,0,0.00020569563,43,0,4.696846e-05,,,,
2151,,,,,43,1,0.0001385212,NONE_STR,43,1,0.00023597479,43,1,9.7453594e-05,,,,
2152,,,,,43,2,0.00015097857,NONE_STR,43,2,0.0002387762,43,2,8.779764e-05,,,,
2153,,,,,43,3,0.00017052889,NONE_STR,43,3,0.00022929907,43,3,5.877018e-05,,,,
2154,,,,,43,4,0.00018709898,NONE_STR,43,4,0.000169456,43,4,-1.7642975e-05,,,,
2155,,,,,43,5,0.00020819902,NONE_STR,43,5,0.00020492077,43,5,-3.2782555e-06,,,,
2156,,,,,43,6,0.00022137165,NONE_STR,43,6,0.00041741133,43,6,0.00019603968,,,,
2157,,,,,43,7,0.00019645691,NONE_STR,43,7,0.00017720461,43,7,-1.92523e-05,,,,
2158,,,,,43,8,0.00019484758,NONE_STR,43,8,0.00026625395,43,8,7.1406364e-05,,,,
2159,,,,,43,9,0.00021481514,NONE_STR,43,9,0.00020927191,43,9,-5.543232e-06,,,,
2160,,,,,43,10,0.00021249056,NONE_STR,43,10,0.0003888607,43,10,0.00017637014,,,,
2161,,,,,43,11,0.00020641088,NONE_STR,43,11,0.0002078414,43,11,1.4305115e-06,,,,
2162,,,,,43,12,0.0002169609,NONE_STR,43,12,0.00023955107,43,12,2.259016e-05,,,,
2163,,,,,43,13,0.00020998716,NONE_STR,43,13,0.00020498037,43,13,-5.00679e-06,,,,
2164,,,,,43,14,0.00018906593,NONE_STR,43,14,0.00023376942,43,14,4.4703484e-05,,,,
2165,,,,,43,15,0.00019401312,NONE_STR,43,15,0.00020819902,43,15,1.41859055e-05,,,,
2166,,,,,43,16,0.00020521879,NONE_STR,43,16,0.00020366907,43,16,-1.5497208e-06,,,,
2167,,,,,43,17,0.00018197298,NONE_STR,43,17,0.0002129674,43,17,3.0994415e-05,,,,
2168,,,,,43,18,0.00019168854,NONE_STR,43,18,0.00017601252,43,18,-1.5676022e-05,,,,
2169,,,,,43,19,0.00018906593,NONE_STR,43,19,0.00021415949,43,19,2.5093555e-05,,,,
2170,,,,,43,20,0.00024175644,NONE_STR,43,20,0.00021463633,43,20,-2.7120113e-05,,,,
2171,,,,,43,21,0.00021851063,NONE_STR,43,21,0.0002489686,43,21,3.0457973e-05,,,,
2172,,,,,43,22,0.00020110607,NONE_STR,43,22,0.00017160177,43,22,-2.95043e-05,,,,
2173,,,,,43,23,0.00020945072,NONE_STR,43,23,0.00020176172,43,23,-7.688999e-06,,,,
2174,,,,,43,24,0.00021660328,NONE_STR,43,24,0.00019687414,43,24,-1.9729137e-05,,,,
2175,,,,,43,25,0.0002066493,NONE_STR,43,25,0.00023210049,43,25,2.5451183e-05,,,,
2176,,,,,43,26,0.00020384789,NONE_STR,43,26,0.0004583001,43,26,0.00025445223,,,,
2177,,,,,43,27,0.00024986267,NONE_STR,43,27,0.00019967556,43,27,-5.018711e-05,,,,
2178,,,,,43,28,0.0003311634,NONE_STR,43,28,0.00020867586,43,28,-0.00012248755,,,,
2179,,,,,43,29,0.00045126677,NONE_STR,43,29,0.0002002716,43,29,-0.00025099516,,,,
2180,,,,,43,30,0.00025355816,NONE_STR,43,30,0.0002760291,43,30,2.2470951e-05,,,,
2181,,,,,43,31,0.0002065301,NONE_STR,43,31,0.00025057793,43,31,4.4047832e-05,,,,
2182,,,,,43,32,0.000202775,NONE_STR,43,32,0.0002322793,43,32,2.95043e-05,,,,
2183,,,,,43,33,0.00021272898,NONE_STR,43,33,0.00020730495,43,33,-5.4240227e-06,,,,
2184,,,,,43,34,0.00020110607,NONE_STR,43,34,0.00019878149,43,34,-2.3245811e-06,,,,
2185,,,,,43,35,0.00018310547,NONE_STR,43,35,0.00024962425,43,35,6.651878e-05,,,,
2186,,,,,43,36,0.00017935038,NONE_STR,43,36,0.00023198128,43,36,5.26309e-05,,,,
2187,,,,,43,37,0.00022864342,NONE_STR,43,37,0.00025457144,43,37,2.592802e-05,,,,
2188,,,,,43,38,0.00025057793,NONE_STR,43,38,0.00022536516,43,38,-2.5212765e-05,,,,
2189,,,,,43,39,0.00027501583,NONE_STR,43,39,0.0002619028,43,39,-1.3113022e-05,,,,
2190,,,,,43,40,0.0003604889,NONE_STR,43,40,0.00027054548,43,40,-8.994341e-05,,,,
2191,,,,,43,41,0.0002836585,NONE_STR,43,41,0.00019592047,43,41,-8.773804e-05,,,,
2192,,,,,43,42,0.00027436018,NONE_STR,43,42,0.00018674135,43,42,-8.761883e-05,,,,
